MO NDVI TWI Tmed LS_Factor PPmed EPTmed Pendiente Altura LC_Bosques LC_CultivosAnuales x y
2.28 0.3934625 15.950737953186 21.6843929290771 0.426768511533737 1166.47705078125 501.477777777778 2.9908242225647 748.25537109375 0 0.9016 4348030.65569028 6387355.92707013
2.28 0.460233333333333 18.3862380981445 23.6000003814697 0.00382238882593811 1142.65100097656 379.311111111111 0.159123733639717 109.119331359863 0.0028 0.5428 4578425.20380921 6515400.92133966
2.28 0.310263636363636 14.5730266571045 21.923210144043 1.12540411949158 1230.04663085938 453.344444444444 4.0806405544281 663.707916259766 0 0.9124 4363049.39004687 6380963.74083341
2.27 0.5078 18.6264381408691 23.7000007629395 0.0027044010348618 1140 321.455555555556 0.269913971424103 106.034385681152 0.0144 0.0736 4540164.41057321 6526226.60397235
2.27 0.603683333333333 13.6011276245117 22.8359546661377 0.461486339569092 1008 555.361111111111 3.72999310493469 768.987731933594 0.6092 0 4307811.47822989 6436777.24288919
2.26 0.507666666666667 17.8098793029785 23.876407623291 0.153823494911194 1128.36267089844 497.777777777778 0.717611759901047 187.473442077637 0 0.9328 4439202.84344679 6597427.27209229
2.26 0.521011111111111 14.8734474182129 21.8075389862061 0.455646306276321 1236 480.966666666667 4.85270404815674 656.749389648438 0.4008 0.5036 4374563.99562767 6395205.15886567
2.26 0.472025 14.7651090621948 21.2638301849365 0.624456763267517 972 382.283333333333 3.68767595291138 921.620178222656 0.0792 0 4388166.30375808 6658540.19240278
2.24 0.450916666666667 18.4248752593994 22.8999996185303 4.03849626309238e-05 1328.24096679688 427.788888888889 0.1424890011549 132.70866394043 0.124 0.4704 4487786.31274391 6235683.50787792
2.24 0.439483333333333 17.9531192779541 22.7999992370605 0.00289490190334618 1314.00866699219 457.127777777778 0.306192278862 124.347854614258 0.1388 0.8188 4534790.88935795 6268219.66640425
2.24 0.438157142857143 17.4438571929932 23 0.024781821295619 1323.4921875 355.388888888889 0.260984182357788 129.649429321289 0 0.5484 4476125.0633036 6246603.59613277
2.22 0.490833333333333 18.1247138977051 22.7000007629395 0.00117533630691469 1296 443.705555555556 0.177382364869118 120.532211303711 0 0.7492 4560477.76634694 6297194.6303509
2.22 0.5968 17.9503574371338 23.7999992370605 0.0102609554305673 1161.32141113281 459.827777777778 0.135823845863342 103.523303985596 0 0.7864 4585440.70706975 6576307.84359504
2.21 0.3736 19.1390075683594 23.2999992370605 0.0320077836513519 1176 410.983333333333 0.220687374472618 151.592750549316 0 0.9152 4504968.34451631 6497317.85775314
2.21 0.337275 19.6580371856689 24.6000003814697 0.0839704796671867 1068 319.688888888889 0.52330881357193 225.287551879883 0 1 4441038.29067517 6675681.99924763
2.2 0.538925 16.37473487854 23.9850749969482 0.277861565351486 1028.38830566406 502.627777777778 1.92486655712128 367.845062255859 0.0856 0.018 4431116.5954711 6694309.83764694
2.2 0.542 18.5585784912109 23.2999992370605 0.000806737982202321 1224 458.311111111111 0.118671208620071 144.606201171875 0 0 4440724.60301606 6181607.79507605
2.19 0.4266 18.6931953430176 23.2999992370605 0.0976057276129723 1176 427.833333333333 0.496580526232719 214.581771850586 0 1 4439430.28666923 6557513.47113362
2.19 0.487933333333333 18.564847946167 23.3999996185303 0.00845678709447384 1188 351.516666666667 0.165942966938019 105.318862915039 0 0.44 4565009.19882407 6461253.17006747
2.19 0.4908 18.6787109375 24 0.0284537523984909 1139.59692382813 388.083333333333 0.21295303106308 88.1705322265625 0 0.9992 4517742.10950126 6572452.93577967
2.18 0.329036363636364 18.4047317504883 22.7999992370605 0.0206414591521025 1284 446.355555555556 0.360600829124451 276.6962890625 0 1 4440126.9345963 6437758.77968298
2.18 0.4779 17.5258445739746 23.6356773376465 0.0126177724450827 1092 415.344444444444 0.163377374410629 149.358909606934 0 0.5672 4415080.37632325 6136770.69058512
2.17 0.4908 18.4987697601318 23.7000007629395 0.0120167806744576 1140 445.216666666667 0.129196122288704 110.817077636719 0 1 4562359.22943165 6537544.60801279
2.17 0.380785714285714 18.4371204376221 22.9417495727539 0.017763389274478 1332 452.65 0.301159724593163 130.976448059082 0 1 4495629.03577869 6254687.76507895
2.16 0.39255 18.6507530212402 22.8999996185303 0.00912361033260822 1236 439.7 0.184048175811768 151.957412719727 0 1 4500937.26350313 6378052.20022497
2.15 0.3740875 17.859468460083 23.3928413391113 0.111625656485558 1128 433.144444444444 0.613143056631088 286.17512512207 0 1 4360784.96009556 6258888.07860857
2.12 0.35634 17.1224384307861 23 0.0455975458025932 1272 330.172222222222 0.377187043428421 144.615295410156 0 0.8028 4494746.49604822 6356631.98374758
2.12 0.3088 18.0222663879395 26.2000007629395 0.0607646778225899 683.687927246094 217.344444444444 0.529278725385666 278.456512451172 0 0 4271520.79946292 6610680.92768104
2.1 0.3239 18.2549304962158 22.7999992370605 0.0205696392804384 1264.20104980469 460.277777777778 0.195823170244694 222.555404663086 0 0.906 4457430.06464274 6402048.55371692
2.09 0.341709090909091 14.7501592636108 21.7415409088135 0.626930475234985 1190.12707519531 473.211111111111 2.7609795331955 723.983428955078 0 0.9444 4360584.14161379 6398067.53002159
2.09 0.32886 18.1965312957764 23.1000003814697 0.00898281764239073 1324.494140625 436.705555555556 0.0989135503768921 140.121574401855 0 0.9176 4460968.95991399 6218747.58687263
2.08 0.375375 17.2125110626221 22.8999996185303 0.00936233252286911 1365.91271972656 485.755555555556 0.766618937253952 259.953964233398 8e-04 0.6736 4425141.08701416 6345256.04466528
2.08 0.3485 18.5845623016357 23 0.0068835848942399 1296 475.677777777778 0.133968226611614 113.207225799561 0 0.8544 4522529.03970413 6316465.3397979
2.06 0.51105 19.0089149475098 26.589771270752 0.0296111609786749 758.08642578125 272.694444444444 0.69815868139267 154.983551025391 0.8788 0 4358146.12384657 6708843.84709916
2.03 0.424788888888889 17.6378021240234 23.1000003814697 0.104402281343937 1297.57470703125 410.083333333333 0.458495631814003 199.799049377441 0 0.87 4420643.77837164 6277549.26988349
2.03 0.3544 17.88014793396 22.8999996185303 0.0829318761825562 1356 487.533333333333 0.537257581949234 238.013969421387 0 0.4492 4423517.022026 6312692.4434569
2.03 0.387971428571429 17.2047080993652 23.0156402587891 0.026961725205183 1344 427.116666666667 0.891646325588226 202.285797119141 0 0.838 4431124.1422895 6297996.26008138
2.03 0.264753333333333 17.9706745147705 22.5 0.0903931558132172 1296 422.161111111111 0.84160453081131 440.785034179688 0 1 4390953.80992344 6456843.20859684
2.01 0.40595 17.6628742218018 23.33713722229 0.0186775289475918 1260 420.366666666667 0.292131841182709 136.819313049316 0 0.8932 4456134.54521472 6175865.56944213
2.01 0.44555 18.1340160369873 23.3999996185303 5.30126017110888e-05 1269.76196289063 423.072222222222 0.109345436096191 131.9833984375 0 0.27 4459140.15957763 6160309.15697329
2 0.463328571428571 18.5711193084717 23.1000003814697 0.0210467092692852 1320 425.116666666667 0.183515101671219 130.521820068359 0 0.9688 4481948.18283032 6299623.75674971
1.98 0.344133333333333 18.1759872436523 21.8999996185303 0.0137626715004444 907.372375488281 406.994444444445 0.641136884689331 1016.00598144531 0.0432 0.3156 4292190.88835333 6517233.4320591
1.96 0.31704 17.9487972259521 22.5 0.0184429846704006 1140 445.916666666667 1.10480397939682 592.467132568359 0 0.8932 4358302.14645946 6423453.52308494
1.96 0.379528571428571 18.2112503051758 22.9945049285889 0.00153732462786138 1308 459.983333333333 0.261562630534172 169.58251953125 0 0.858 4464215.1186437 6338712.80919569
1.95 0.3164 19.6346530914307 22.7999992370605 0.0103696538135409 1272 389.305555555556 0.218542411923409 402.892715454102 0 0.9476 4393775.83986733 6474507.44265118
1.94 0.284576923076923 17.1133213043213 22.6000003814697 0.0254025813192129 1344 425.5 1.09710443019867 419.492614746094 0 1 4398700.13973093 6420050.54592917
1.94 0.36735 17.8134536743164 23.2000007629395 0.0265205167233944 1330.73291015625 408.538888888889 0.250815764069557 137.758605957031 0 0.7884 4460305.96330782 6276423.73234231
1.93 0.4492 18.8355674743652 24.2000007629395 0.00334840104915202 1117.81213378906 397.906 0.25790573656559 90.5457611083984 0.0072 0.2424 4480372.7444577 6597581.62495456
1.93 0.3288 18.2174072265625 22.8999996185303 0.0140997990965843 1248 294.277777777778 0.545344471931458 371.579071044922 0 0.6596 4399144.56547139 6498770.31693401
1.92 0.47795 17.6929607391357 23.6000003814697 0.0307027380913496 1164 369.277777777778 0.329074323177338 149.23420715332 0 0.1452 4478079.83040602 6556160.9055056
1.92 0.418588888888889 17.4817352294922 23.5 0.252878755331039 1199.85021972656 312.744444444444 0.636788755655289 129.22900390625 0 0.1152 4445277.88149326 6133606.00980646
1.91 0.425681818181818 17.9590377807617 23 0.0920351296663284 1319.38952636719 444.127777777778 0.412313714623451 120.847999572754 0 0.3392 4499571.85275278 6292865.92843104
1.91 0.432145454545455 18.5651702880859 23.3999996185303 0.0434698089957237 1176 486.622222222222 0.285113334655762 233.106903076172 0 0 4377922.91251111 6259142.00715616
1.91 0.4747 18.8681831359863 23.7999992370605 0.00976615492254496 1142.32958984375 361.038888888889 0.197588250041008 91.7646217346191 0 0.6464 4540082.38501315 6555510.12494996
1.91 0.3758375 17.7910785675049 24.1000003814697 0.0888768658041954 804 334.766666666667 1.0115647315979 524.460632324219 0 0 4304745.72445973 6586669.25027954
1.9 0.513933333333333 18.1817264556885 23.4143829345703 0.0201924592256546 1164 420.888888888889 0.285447850823402 145.188003540039 0.078 0.462 4502726.16303072 6523464.71669679
1.89 0.516275 18.6910552978516 23.5 0.00912401918321848 1152 372.833333333333 0.151636824011803 107.456367492676 0 0.0052 4560306.10963948 6499235.15626065
1.89 0.466 18.4578227996826 25.2022342681885 0.110645644366741 802.396545410156 253.633333333333 1.58884131908417 400.337142944336 0.5208 0 4355680.93375387 6657886.03711426
1.89 0.4344 18.2671527862549 23.3999996185303 0.0353502184152603 1229.826171875 384.7 0.341963842511177 171.507598876953 0 0 4415025.82221494 6233609.30551737
1.88 0.50296 17.2102298736572 23.6000003814697 0.0367902554571629 1176 359.094444444444 0.660118937492371 135.383796691895 0 0.114 4434996.63779841 6151922.72730624
1.86 0.43845 18.8761711120605 23.5 0.0293511059135199 1152 443.933333333333 0.241444736719131 180.145462036133 0 1 4402470.27580958 6213078.76793723
1.86 0.5079 19.2673034667969 24.2999992370605 0.0242715030908585 1128 412.7 0.344863295555115 99.8964805603027 0 0.5336 4459787.9299925 6597524.20315995
1.84 0.3181 18.8589248657227 22.6000003814697 0.0489359572529793 1344 443 0.81166398525238 376.03173828125 0 0.8892 4406039.91925188 6399940.07887226
1.84 0.4704875 18.5836029052734 23.2999992370605 0.0107575543224812 1236 462.094444444444 0.489804863929749 226.284912109375 0 0.0624 4401433.50479898 6256370.67332873
1.82 0.455783333333333 17.715461730957 22.8999996185303 0.00489609129726887 1284 393.733333333333 0.234278000891209 171.38688659668 0 0.0532 4465837.89450684 6356054.1444397
1.82 0.31742 17.6449356079102 22.6000003814697 0.0397327765822411 1248 433.516666666667 0.432383462786675 465.453979492188 0 1 4358850.39672343 6318683.36713701
1.81 0.5100625 19.0820865631104 23.3999996185303 0.0130681795999408 1200 338.916666666667 0.170824192464352 165.22541809082 0 0.3416 4415465.03038224 6218905.45965864
1.81 0.400866666666667 18.7169647216797 26.7999992370605 0.00839925929903984 646.835144042969 218.988888888889 0.233520589768887 226.319580078125 0 0 4245981.11116445 6590070.04184141
1.81 0.471085714285714 18.6563453674316 23 0.0219622179865837 1325.67980957031 404.544444444444 0.190542906522751 124.634788513184 0 0.0452 4505461.97720015 6280163.89084201
1.8 0.3425625 18.3559379577637 22.7999992370605 0.0245751775801182 1247.25830078125 370.25 0.309621065855026 239.503875732422 0 1 4460399.11598837 6437858.23770915
1.79 0.310666666666667 18.7705898284912 22.7999992370605 0.00812296383082867 1272 420.811111111111 0.127565011382103 274.380676269531 0 1 4440665.51962933 6459942.8831743
1.79 0.464733333333333 17.7281513214111 23.2000007629395 0.0212861243635416 1320 314.416666666667 0.28344589471817 131.948333740234 0 0.2152 4456038.60020592 6259026.84049642
1.79 0.3298625 17.5521488189697 22.4940929412842 0.0421584844589233 1200 460.688888888889 0.985567688941956 543.924743652344 0 0.9556 4348416.8721295 6321003.57613593
1.76 0.38205 18.3897590637207 22.8999996185303 0.137119188904762 1333.26098632813 427.066666666667 0.545792460441589 213.699996948242 0 0.9508 4442906.16096509 6344024.51807798
1.75 0.336866666666667 17.0007514953613 22.5 0.0802752152085304 1250.40795898438 330.005555555556 0.868441104888916 420.503158569336 0.0396 0.9448 4399022.36254281 6541705.33701009
1.75 0.3549 18.4114398956299 23.1000003814697 2.25240892177681e-05 1202.77758789063 378.15 0.44663567841053 223.637275695801 0 0.9692 4462224.37376287 6500835.97613171
1.74 0.3939 18.0518112182617 26.8709926605225 0.0842340439558029 636 193.083333333333 0.488742753863335 210.182121276855 0 0 4256591.58850959 6611138.64515427
1.74 0.3665 20.1670303344727 26.2999992370605 0.0369751341640949 780 229.733333333333 0.273566290736198 287.881088256836 0 0 4260215.39514459 6504561.0276195
1.73 0.391233333333333 18.0009632110596 26.7999992370605 0.155548572540283 636 226.561111111111 0.637393146753311 214.068389892578 0 0 4257824.19394238 6610980.07792881
1.73 0.433266666666667 18.648416519165 23 0.000262906512944028 1233.69299316406 445.527777777778 0.183801211416721 121.24308013916 0 0.9904 4539606.26020562 6394524.4216574
1.71 0.3606625 18.7399940490723 22.7999992370605 0.0553655214607716 1332 474.733333333333 0.355147480964661 277.876953125 0 0.8752 4424157.25701769 6394775.4487098
1.71 0.48176 18.2183322906494 25.0695209503174 0.0791409909725189 768 325.816666666667 0.520481795072556 379.219009399414 0.08 0 4314952.90989572 6615633.51562094
1.71 0.458 18.1407051086426 23.2999992370605 0.0855779349803925 1248 253.138888888889 0.140234604477882 146.952857971191 0 0 4438660.57017915 6207087.73084137
1.7 0.39383 18.6156768798828 22.8999996185303 2.3070215320331e-05 1236 433.544444444444 0.185047969222069 234.332672119141 0 1 4460321.34088452 6457818.44539387
1.68 0.414975 18.1741905212402 23.5 0.0329071581363678 1116 344.994444444444 0.27475717663765 202.858680725098 0 0.4552 4385622.70836414 6224369.63097621
1.67 0.284430769230769 17.1856269836426 22.247953414917 0.339046597480774 1308 407.144444444444 1.44588398933411 521.388061523438 0 0.9308 4378073.2682822 6374703.65783727
1.67 0.478385714285714 19.2584953308105 26.2000007629395 0.0117575461044908 744 281.377777777778 0.330206543207169 344.693145751953 0.887152777777778 0 4244159.26258027 6469027.13975136
1.66 0.417133333333333 18.092529296875 22.8540916442871 0.0155702764168382 1272 431.45 0.163863897323608 107.260845184326 0 0.9132 4565162.45288905 6337419.90635151
1.65 0.373675 17.0258483886719 22.1000003814697 0.221566498279572 1260 492.155555555556 1.90557718276978 607.109558105469 0 0.9164 4363894.93462796 6366895.89599031
1.65 0.284792307692308 17.8672428131104 22.7000007629395 0.0842399969696999 1330.87976074219 427.883333333333 0.49090901017189 322.760009765625 0 0.9616 4419854.38603513 6437618.77780452
1.64 0.4393 18.3728408813477 23.2000007629395 0.0318467691540718 1164 495.133333333333 0.684690088033676 345.43701171875 0.0424 0.5204 4356738.98174808 6282078.83264701
1.64 0.278828571428571 16.8648281097412 23.2000007629395 0.0061767203733325 1301.08386230469 365.061111111111 1.04602512717247 146.48893737793 0 0.5832 4443294.65378371 6244835.39000681
1.63 0.374533333333333 16.6482715606689 22.1000003814697 0.394065260887146 1080 350.633333333333 2.13866829872131 698.883544921875 0 0.5472 4323036.98853887 6318390.2072849
1.62 0.392122222222222 18.3541622161865 22.8999996185303 0.0119502078741789 1276.35327148438 475.1 0.170882917940617 117.980663299561 0.0172 0.7756 4523958.06571817 6338817.08156205
1.62 0.421 18.6984424591064 23.2000007629395 0.0483918860554695 1260 391.527777777778 0.495565980672836 268.630523681641 0 1 4384767.85473739 6283425.87827466
1.61 0.4951 18.0266971588135 22.8999996185303 0.0196633767336607 1200 344.616666666667 0.32924222946167 197.88232421875 0 0.3244 4480677.89569066 6434330.61189856
1.61 0.2982 18.6583003997803 22.7999992370605 0.0126479845494032 1308 426.522222222222 0.179249554872513 321.777099609375 0 1 4419696.96948 6457579.71325185
1.6 0.36862 18.1228733062744 22.8999996185303 0.00990633107721806 1327.74743652344 446.883333333333 0.397044748067856 243.176895141602 0 0.9388 4435838.18373942 6379739.908968
1.6 0.405033333333333 18.763801574707 23.1000003814697 0.000118633717647754 1261.51196289063 429.666666666667 0.22725061327219 292.815093994141 0 1 4381585.59157018 6292795.39873966
1.55 0.42938 18.8452587127686 26.7813682556152 0.034337755292654 648 277.877777777778 0.496844977140427 258.764862060547 0 0 4235782.62355541 6554187.50201644
1.55 0.341525 17.7554454803467 23 0.135792091488838 1332 429.95 0.895513743162155 261.777786254883 0 0.9244 4408978.1525534 6296216.9326748
1.55 0.400146153846154 18.2959804534912 23.1000003814697 0.00309704034589231 1320 327.488888888889 0.162773713469505 134.613098144531 0 0.0576 4459834.64294396 6238589.67461308
1.55 0.509133333333333 17.516040802002 23.8060321807861 0.0464509576559067 972 341.55 0.895735800266266 189.293807983398 0 0.1056 4373772.25224333 6168938.00639668
1.54 0.38794 18.1178665161133 23.7010040283203 0.0463549271225929 908.852111816406 285.522222222222 0.652984946966171 245.813995361328 0 1 4344658.7562656 6134672.49961512
1.52 0.386645454545455 18.2000503540039 23.2999992370605 0.0312409941107035 1286.36645507813 287.25 0.54812678694725 159.368446350098 0 0.7508 4432603.44844066 6256678.38511146
1.52 0.463733333333333 18.7472381591797 23.6921062469482 0.0138711780309677 1088.29699707031 408.733333333333 0.11382744461298 168.718856811523 0.1192 0.7724 4400723.15688154 6181950.43499048
1.52 0.387866666666667 17.6870822906494 23.8175945281982 0.0533226579427719 964.117126464844 362.105555555556 0.356658294796944 175.672492980957 0.006 0.756 4379578.84931506 6135138.16190584
1.51 0.30552 18.490234375 22.7000007629395 0.0510859452188015 1368 335.738888888889 0.590142667293549 370.699752807617 0 0.838 4399581.34600676 6437438.22551367
1.5 0.4112 17.9629974365234 23 0.0497615337371826 1269.39184570313 411.294444444445 0.625262349843979 87.6447296142578 0 0.4772 4577573.60351538 6356049.15620681
1.5 0.3924 18.4427070617676 25.5 0.0421010628342628 851.994201660156 397.906 0.726303517818451 400.181930541992 0 0 4270001.88056387 6474125.87122615
1.48 0.367157142857143 17.9651527404785 22.8999996185303 0.0396933294832706 1260 457.094444444444 0.529105365276337 113.667915344238 0 0.57 4540565.40264808 6360284.00593859
1.48 0.35546 18.1174354553223 22.8999996185303 0.0140007948502898 1316.44848632813 467.177777777778 0.396778210997581 119.336513519287 0 0.9992 4521861.28050411 6297440.43289027
1.47 0.394418181818182 18.5002574920654 23.2707595825195 0.00449438067153096 1296 341.516666666667 0.183378398418427 149.21598815918 0 0.68 4440074.65175556 6251174.31699636
1.47 0.322522222222222 17.6929531097412 23.0119514465332 0.0279201306402683 1296 469.527777777778 0.612866222858429 144.415634155273 0 1 4480863.71527253 6338108.45608687
1.46 0.3849 18.6562786102295 23.5 0.00941197201609612 1140 446.561111111111 0.307568162679672 218.911254882813 0 0.2644 4378305.25334063 6241959.02699978
1.46 0.405575 15.4313993453979 21.729564666748 0.409987986087799 840.393737792969 303.872222222222 3.08295083045959 1098.09301757813 0 0 4281378.07352833 6528653.2460873
1.45 0.37575 18.5318489074707 23.6000003814697 0.276524215936661 888 324.466666666667 0.374222308397293 336.959732055664 0 0.8208 4312124.24440094 6218672.58506366
1.44 0.432333333333333 17.9157676696777 22.8999996185303 0.00171276018954813 1320 426.2 0.492000877857208 125.56196975708 0 1 4527017.99246118 6280748.56597046
1.44 0.355071428571429 17.3170566558838 22.8999996185303 0.0137892002239823 1368 475.083333333333 0.801696985960007 293.587219238281 0 0.8192 4407753.98722376 6317904.01733786
1.44 0.296936363636364 18.06764793396 23 0.0303648915141821 1355.728515625 415.444444444444 0.497210711240768 208.641181945801 0 0.8612 4439467.72952873 6318569.56639581
1.43 0.43852 17.7606010437012 22.7000007629395 0.00260662380605936 1244.52111816406 530.872222222222 0.312482595443726 232.169204711914 0 0.7372 4459323.26754897 6416551.34959783
1.42 0.4378 17.7576999664307 24 0.0239927880465984 952.901000976563 348.155555555556 0.329313069581985 183.20384979248 0 0.398 4374233.13969223 6156284.88855466
1.4 0.50136 18.3341236114502 25.1000003814697 0.0358561538159847 888 368.811111111111 0.537640511989594 455.236602783203 0.0408 0 4277489.33402089 6455470.10767951
1.39 0.3743 18.7827091217041 22.8999996185303 0.0235824156552553 1320 475.961111111111 0.381252646446228 209.364151000977 0 0.9456 4446581.62124992 6358391.5970404
1.39 0.425955555555556 17.938268661499 23.6000003814697 0.017842860892415 1044 373.266666666667 0.183652579784393 220.132888793945 0 0.5056 4372869.9092241 6202142.84981445
1.35 0.380975 18.0932540893555 23.532039642334 0.00604106206446886 1092 426.816666666667 0.236783877015114 188.219970703125 0 0.9228 4393083.89138418 6196328.28718226
1.31 0.3547 18.4376430511475 23.8999996185303 0.00812665279954672 888 381.372222222222 0.227503523230553 245.387359619141 0 0.028 4336259.01444849 6164777.94623272
1.31 0.374275 17.9100761413574 23.0107460021973 0.00263463915325701 1320 466.438888888889 0.413404405117035 151.083648681641 0 0.6532 4472689.4489636 6318479.75977369
1.3 0.3804 17.0644950866699 22.8999996185303 0.0933964103460312 1139.98498535156 433.161111111111 1.08360958099365 444.534301757813 0 0.7968 4343408.78569966 6293455.98627001
1.3 0.4186 18.3492889404297 23.2000007629395 0.00438659405335784 1320 378.661111111111 0.24489963799715 160.683235168457 0.0424 0.9576 4440460.95268276 6276454.82465325
1.29 0.504116666666667 18.3316497802734 23.5 0.0158299319446087 1161.04711914063 417.833333333333 0.152527943253517 165.664024353027 0.0016 0.096 4413040.31965283 6197933.89360244
1.29 0.367841666666667 18.1670417785645 22.7999992370605 0.03374283015728 1380 467.588888888889 0.839910268783569 328.762481689453 0 0.2728 4401662.97371513 6356496.2044466
1.28 0.49125 17.3169555664063 26.5490016937256 0.24339248239994 720 326.616666666667 0.891161978244781 242.578491210938 0 0 4259672.09026354 6552361.85826037
1.27 0.381771428571429 17.6695518493652 23.767162322998 0.00128525192849338 974.566650390625 285.361111111111 0.52671292424202 202.885887145996 0 1 4369180.52589052 6179262.05395176
1.27 0.398533333333333 17.5914344787598 22.8999996185303 0.0560269318521023 996 380.122222222222 0.828197985887527 507.691696166992 0 0.8024 4313346.43008907 6284967.04404504
1.27 0.4046625 18.3900909423828 23.3999996185303 0.0171328634023666 1167.11572265625 389.166666666667 0.17835871130228 124.400405883789 0 1 4538367.59938264 6481921.42588602
1.26 0.49095 17.4990768432617 23.4701614379883 0.0196998044848442 1152 465.633333333333 0.354312732815742 149.848991394043 0.0228 0.1084 4421856.90174632 6181029.08035251
1.24 0.34204 18.6483573913574 22.7999992370605 0.00327095692045987 1356 475.372222222222 0.582200050354004 289.913635253906 0.0848 0.86 4416964.5071849 6363812.02855046
1.24 0.372975 17.5839042663574 23.3999996185303 0.020544433966279 996 434.405555555556 0.319261252880096 333.34895324707 0 0.788 4331042.15386393 6247850.28917322
1.23 0.3698 17.5648765563965 23.3999996185303 0.050653699785471 924 326.522222222222 0.561055719852448 347.693328857422 0.0724 0.7108 4316067.43865872 6235345.7125641
1.23 0.3564 18.6623992919922 23.5 0.0120139308273792 1080 460.822222222222 0.226553067564964 267.373840332031 0 0.808 4357671.19968778 6243723.8831268
1.22 0.33706 18.0026302337646 22.7000007629395 0.0789110511541367 1056 401.872222222222 0.744655132293701 549.267700195313 0 0.9704 4323847.98787719 6296950.670388
1.21 0.348571428571429 17.9632434844971 23.6000003814697 0.0536663755774498 1056 468.894444444445 0.261923670768738 238.963851928711 0 0.7844 4365004.97447702 6218154.36468682
1.2 0.398725 18.0394153594971 26.6000003814697 0.121109880506992 720 280.611111111111 0.497509613633156 266.818695068359 0 0 4251586.72444704 6531428.59230499
1.18 0.4687 18.1670227050781 23 0.00875295978039503 1332 431.905555555556 0.144939944148064 132.987464904785 0 0.0524 4479205.04668389 6220539.70670371
1.18 0.400308333333333 18.8608856201172 23.5 0.00411502830684185 1188 335.683333333333 0.213305860757828 190.623229980469 0 0.1648 4398548.62908443 6236364.27568928
1.17 0.484983333333333 18.590425491333 26.2999992370605 0.0644652470946312 715.759460449219 246.85 0.397850587964058 214.95255279541 0.6628 0 4314862.76865382 6655488.75637396
1.16 0.475375 19.1276092529297 26.4866352081299 0.0859078615903854 745.612426757813 397.906 0.776460349559784 193.444229125977 0.0096 0 4342872.08738139 6679253.23979533
1.16 0.425955555555556 17.938268661499 23.6000003814697 0.017842860892415 1044 373.266666666667 0.183652579784393 220.132888793945 0 0.5056 4372864.52962819 6202139.00402719
1.16 0.321677777777778 16.957103729248 22.5951805114746 0.0528369136154652 1356 465.438888888889 1.2358466386795 391.503723144531 0 0.7964 4401508.19291405 6373614.58894796
1.15 0.417166666666667 18.3044624328613 23.3999996185303 0.0158819686621428 1176 387.522222222222 0.166914291679859 139.771110534668 0 0.6924 4521574.62075672 6479964.74657223
1.14 0.38544 18.387638092041 24.4155330657959 0.091806598007679 1076.13073730469 443.222222222222 1.06950271129608 115.819206237793 0.3156 0.4888 4454239.30536861 6632920.03638203
1.13 0.38115 18.6465549468994 23.6000003814697 0.0115595608949661 996 459.333333333333 0.15536005795002 285.145965576172 0 0.9592 4342350.20015827 6227304.76189019
1.12 0.393988888888889 18.170539855957 23.7000007629395 0.0331326462328434 1104 390.077777777778 0.804204523563385 145.206405639648 0 0.2396 4414936.15724673 6157139.90401868
1.08 0.2533 20.1305408477783 26.7331962585449 0.0191859044134617 732 89.9166666666667 0.0806155502796173 130.755905151367 0 0 4348651.22570036 6712574.27190111
1.02 0.341483333333333 19.6661529541016 26.3384284973145 0.0439400039613247 732 397.906 0.524524092674255 191.781280517578 0.0496 0 4333875.86705861 6663755.74833092
1.01 0.3801375 17.9533100128174 23.7999992370605 0.00316016585566103 1032 384.488888888889 0.205771803855896 154.433090209961 0 0.7324 4400312.43731156 6139254.18322745
1 0.4527 17.5790748596191 26.5 0.0440294966101646 732 300.783333333333 0.626119762659073 274.308502197266 0 0 4251574.24267612 6519313.98857256
0.98 0.3699 22.381856918335 26.9979915618896 3.97075054934248e-05 672.540100097656 163.1 0.121668163686991 179.494857788086 0 0 4321962.85823199 6722852.63592819
0.97 0.4207 19.0242462158203 23 0.0361774079501629 1194.70727539063 289.622222222222 0.261170357465744 161.855308532715 0 0.1836 4501034.40607122 6418403.92397547
0.92 0.427033333333333 18.4697341918945 23.2000007629395 0.000446365243988112 1272 316.877777777778 0.0753803327679634 147.374084472656 0 0 4440943.87798232 6227862.90657414
0.9 0.4633125 17.8684425354004 23.7999992370605 0.127557381987572 916.140197753906 328.777777777778 0.627426505088806 237.028762817383 0 0.9852 4343553.53981623 6171385.12574558
0.88 0.38988 18.8883686065674 23.7999992370605 0.00718744331970811 819.046081542969 352.627777777778 0.253638938069344 287.540832519531 0 0.9272 4313240.74455311 6174226.70555797
0.87 0.455166666666667 17.6001033782959 23.8999996185303 0.0178463533520699 919.084228515625 366.955555555555 0.298571109771729 218.791275024414 0.1212 0.3816 4354068.63083743 6155305.22772599
0.87 0.424283333333333 19.0070896148682 26.7999992370605 0.00354121951386333 672 249.955555555556 0.173442140221596 225.329956054688 0 0 4250309.94527852 6573572.18996505
0.86 0.46752 18.596866607666 23.2999992370605 0.00191173364873976 1240.35925292969 261.844444444444 0.183140367269516 95.846004486084 0 0 4583434.66373332 6415990.76678236
0.84 0.446077777777778 17.5361862182617 23 0.0246960055083036 1332 351.255555555556 0.180359378457069 134.166778564453 0.1812 0 4478154.55086402 6198374.90197021
0.83 0.406185714285714 17.3500804901123 23.8999996185303 0.0581648536026478 936 343.144444444444 0.495045498013496 191.40771484375 0 0.0708 4364580.21556861 6141429.62559689
