g_gas	g_agua	g_cloaca	g_perc_baldio	g_comercio	g_sellos	g_perc_edif	d_bpriv	d_centro	d_educ	d_espverd	d_ffcc	d_supcom	d_indust	d_ruta	d_viasprin	d_viassec	d_depre	d_front	x	y	g_vial	d_sube	cod_baja	d_baja
1	0,977523702778	0,977524455896	0,0677528089888	6	0,01287	0,651675280899	2583,55177804	311,626625756	439,827067499	365,367528623999	171,501370505	3168,84362010999	3314,92609445	4190,17660383	414,989490838999	107,183075727	2867,14972239	1350,16811563	4587531,42045	6523319,69321	0,977524455896	311,626625756	d_bpopu	590,498972325641
1	0,95962167013	0,812651175813	0,0613483146067	6	0,01356	0,632511235955	2530,3455208	365,246502781	454,728312565	415,431401717	98,7034913843999	3228,18688665999	3385,02618913	4241,05648552	468,509468179999	53,6082036655	2938,12299841	1304,58435172999	4587591,60527	6523362,31809	0,966574585929	365,246502781	d_bpopu	516,749488407842
1	0,983298541541	0,983298409153	0,0689772727273	5	0,01116	0,702405681818	2582,73859391999	311,609822893	404,222405798	263,601043826	228,220579135999	3068,34000276999	3225,46717638	4088,13101314	361,928357333	107,120203013999	2779,85431156999	1451,79667055	4587431,36074	6523339,72814	0,983298409153	311,609822893	d_bpopu	664,454149725333
1	0,984863839101	0,984864011384	0,0582954545455	7	0,01327	0,652990909091	2529,5773027	365,189733339999	438,290655918	314,001380046999	155,195325246	3128,53385509	3296,41690405999	4139,62667651999	416,682256762999	53,5748683826	2851,68749926	1405,59293468	4587492,14056	6523382,19302	0,984864011384	365,189733339999	d_bpopu	590,741048999104
0,5	0,971957683842	0,824986956458	0,0665934065934	3	0,01436	0,563547252747	2503,67690265	392,99095346	375,017170583999	526,209388085	2,21086804277	3363,19631812999	3514,46913952	4373,36237961	496,007649015	2,051514875E-5	3065,96815039	1175,48243447999	4587726,63987999	6523363,5531	0,978910366575	392,99095346	d_bpopu	412,942619388571
1	0,943915367683	0,649973912917	0,063152173913	4	0,01486	0,56665	2503,18430485999	393,192898133	399,110870386999	511,989997857999	21,5279768336999	3328,12070966999	3483,07996704	4337,62771163999	496,276171092	25,5073364058999	3035,24860429	1211,08999261999	4587691,63998	6523370,77307999	0,95782073315	393,192898133	d_bpopu	433,518144358551
1	1	1	0,0734523809524	13	0,01645	1,04947142857	3073,37732218	0	2,58006452716	149,197744207999	695,644902568	2914,61418016	2917,5038791	3980,93593074999	75,4542519176	391,918215278999	2457,83984367999	1517,14529351999	4587230,70139	6522878,64945999	1	0	d_bpopu	1106,42957609371
1	1	1	0,0747058823529	17	0,01497	1,04651176471	2997,57634083999	0	19,0647915415999	150,059243328	632,105838896	2917,01171755999	2946,58755156999	3981,22100902	2,5698060756E-5	391,417366048	2488,88253243	1522,85272953	4587245,73132999	6522952,94923999	1	0	d_bpopu	1044,56974096167
1	0,975675534389	0,975675272387	0,0627058823529	6	0,01334	0,963017647059	2997,88938545	0	87,1103295954	46,3407543398	573,92744531	3022,64893148999	3044,28304968	4086,9299919	3,7939918921E-5	285,708319818999	2585,39240585	1417,50148545	4587349,48603	6522932,71430999	0,975675272387	0	d_bpopu	982,90485653128
1	0,989675365789	0,989675415573	0,0513253012048	8	0,01409	0,911303614458	2998,53196591999	0	189,132276077999	15,3417305439	517,462744739999	3125,50421057999	3139,7882481	4189,86331977	1,4871533668E-5	182,774988121	2679,90394225999	1314,88973325999	4587450,45074	6522912,67939	0,989675415573	0	d_bpopu	923,169996552602
1	0,965350900179	0,965350687961	0,0507142857143	15	0,01196	0,918919047619	2943,66992148999	0	147,837622255	70,3160952571	499,958845989999	3076,92754203	3112,95576974999	4138,65739366999	54,5474349651	234,001420518999	2654,86989811	1370,24691712999	4587410,82584999	6522976,14919999	0,965350687961	0	d_bpopu	908,475493101002
1	0,989675365789	0,989675415573	0,0575581395349	14	0,01143	0,901040697674	2889,43916394999	5,73257758661	216,744840315999	124,432657939999	426,223718958	3131,62591854999	3181,51652857999	4189,93962774	109,095199351	182,739693687999	2724,24928396999	1323,38538014999	4587471,73067	6523019,67908	0,989675415573	5,73257758661	d_bpopu	834,297466908616
1	0,981890199508	0,98189010087	0,0621348314607	12	0,01305	0,877169662921	2944,30120837	0	246,579618611999	69,4582932264	443,727617708	3179,25705039	3207,66660788999	4241,14555383999	54,5477495148	131,513260276	2748,52435905999	1268,07131868999	4587511,35556	6522956,20927	0,98189010087	0	d_bpopu	848,991970359576
1	0,992214833719	0,992214685296	0,0648275862069	12	0,01433	0,865109195402	2999,26036919999	0	301,640402772	61,8453397433999	453,249437569	3242,46934722	3248,94147738999	4306,91110432	1,9828953211E-5	65,7271998555	2788,10075378	1198,20780102	4587565,26040999	6522889,89946999	0,992214685296	0	d_bpopu	857,47913770254
1	0,992214833719	0,986570242823	0,0687640449438	13	0,01408	0,827021348315	2890,15507128999	5,96791531024	322,799124394999	137,71976849	362,052087238	3248,27934485	3289,20470785999	4306,89329788	109,107145353999	65,7860251530999	2830,67252258	1206,78786257999	4587586,45033999	6522996,92915999	0,986570242823	5,96791531024	d_bpopu	766,414733374953
1	1	1	0,0612345679012	5	0,01497	0,715892592593	2999,99594581	46,4119384874	281,795184437999	92,6346975442999	388,73964946	3359,98593736	3359,13813055999	4424,50506465	5,583902141E-6	51,8665462903	2897,49404351	1080,98110102999	4587680,60508	6522867,00954999	1	46,4119384874	d_bpopu	802,638146921335
1	0,992214833719	0,992214685296	0,0698823529412	14	0,0158	0,800138823529	2945,11423211999	0	286,285272663	125,239693525999	371,573907098	3310,58098638999	3329,87371476999	4372,65884835999	54,5594210914999	3,5449699748E-5	2869,58573333999	1136,95887382	4587640,35518999	6522930,61935999	0,992214685296	0	d_bpopu	777,192397054162
0,5	1	1	0,290847457627	0	0,01287	0,405494915254	1243,77247031	702,094994714999	163,594644953	120,368903740999	1073,09259513999	826,664596306	1348,25234537999	1875,46108391999	164,928909542	472,825219335999	1104,84924051	3626,12532960999	4585190,27818	6523413,45069999	0,600050096781	702,094994714999	d_depre	1104,84924818824
1	0,812524518691	1	0,310847457627	0	0,01357	0,375379661017	1194,24890681	751,348473312	216,86755457	80,6533307432	1009,37066933999	769,913547053999	1290,46028905999	1825,31267191	124,999845211999	512,601002982999	1054,17078218	3672,70005051999	4585133,35606999	6523384,18687	0,225096990804	751,348473312	d_depre	1054,17082388512
0	0,911891408668	0	0,309135802469	0	0,00957	0,259545679012	4276,54012133	1082,91323155	383,961805422999	295,681643187	240,714219285	3783,70037568999	3489,68910657	4772,20340761999	1122,08509797	136,484959121999	3047,08041731	637,173861375	4587761,03323	6521551,72149999	0,313265780888	1082,91323155	d_bpopu	245,448987006983
0,5	1	1	0,136774193548	5	0,01096	0,414666666667	2038,81502864999	857,85533619	722,482994933999	414,516783487999	383,726045918	3477,78121319999	3754,53005973	4377,24487984999	478,004028754999	2,945384761E-6	3323,12576717	1219,13964723	4587816,4318	6523819,66581999	1	857,85533619	d_bpopu	250,518699652625
0,5	1	0,991718366581	0,107291666667	2	0,01072	0,445872916667	2147,48231988999	749,184234016999	679,078215303999	522,086530941999	292,963761293999	3445,34305514	3694,23904360999	4375,35521708	586,66181958	1,548832899E-5	3258,56917637	1209,31889071999	4587795,05247	6523713,11849	0,991718366581	749,184234016999	d_bpopu	222,563935634746
0,5	1	1	0,0716666666667	6	0,01464	0,531445833333	2432,42263437	464,242828277999	432,302914788	547,053564605	57,1976731306999	3376,52687771	3548,06908939	4373,15933333999	567,260501270999	2,992500446E-6	3101,95684037999	1182,51574107	4587740,0678	6523433,53067999	1	464,242828277999	d_bpopu	355,709031628938
1	1	1	0,0393181818182	3	0,00843	0,531931818182	1913,47578864	1064,79211757999	489,826263860999	314,017284705	40,6745063736999	2588,15682269999	3092,35286816	3318,94769060999	272,346227151999	235,047668651999	2724,35954013999	2295,23359029999	4586815,79638	6524231,24536999	1	1064,79211757999	d_bpopu	1324,23057936804
1	1	1	0,0348936170213	2	0,01034	0,548705319149	1918,81773629999	1030,72361341	594,025432368999	211,840040248	12,9733199347999	2660,8932804	3135,63040430999	3420,58236844	306,970202093	216,778780245	2758,06844795999	2190,48355278999	4586909,34284999	6524177,75269	1	1030,72361341	d_bpopu	1216,80750792472
1	0,956929854115	0,867644318178	0,0369565217391	3	0,01131	0,54960326087	1981,31098466	944,666810768	471,023141974999	138,353127790999	26,2950161495	2712,81667337999	3145,09526245	3521,06614212	210,087091801	130,731473834	2755,62404070999	2081,26963594	4586992,41932	6524073,33624999	0,956929579409	944,666810768	d_bpopu	1098,96708555569
1	0,956929854115	0,737439156105	0,0266666666667	6	0,01143	0,543317777778	2050,01514717	859,145414523999	353,282666603999	169,773091356999	37,2486861711999	2770,75340590999	3160,80723516999	3621,93287328999	108,036086931	45,1940503881	2760,28286333	1971,59730790999	4587075,96755	6523969,37131999	0,956929579409	859,145414523999	d_bpopu	984,804136523719
1	0	0	0,0291304347826	10	0,01316	0,542931521739	2075,23219384	822,976852147	299,276489138999	206,223213479999	6,90304104465	2857,02792984999	3218,26089868	3729,46023986999	2,9485276177E-5	9,03278270615	2809,99123749	1860,59928257999	4587174,91533	6523912,6544	0	822,976852147	d_bpopu	873,426906333398
1	1	1	0,0352688172043	4	0,01278	0,537046236559	2078,71973730999	815,597118225	298,436444826	228,193800248	25,2483184927999	2918,79319055999	3266,55354974	3798,48541261999	69,1356406426999	69,150041001	2854,54315081	1791,05315115999	4587241,2788	6523891,82863	1	815,597118225	d_bpopu	803,879990645036
1	1	1	0,042	3	0,0138	0,543311578947	2148,57322669999	744,541340587	243,315798881	229,301149705	9,59366103183	2931,65055117	3253,07134028	3837,07593521999	108,688177237	129,173201583999	2835,55619149999	1744,95789091999	4587266,35513	6523814,33475	1	744,541340587	d_bpopu	760,748310894809
1	1	1	0,0472164948454	4	0,01058	0,559698969072	2235,25862711999	657,845525195	243,239785541999	183,584763411	24,8937868754999	3000,02096874	3281,41249190999	3936,23225477999	209,044696772	239,230911213	2855,51760888999	1636,86566379	4587348,01501999	6523709,55047999	1	657,845525195	d_bpopu	665,509532748154
1	0,812040106303	1	0,2890625	0	0,0117	0,354959375	1064,46780198999	881,110821759	293,225465982999	80,6298023569	916,04266815	642,305169015	1239,71122227	1695,50998815	124,20998047	420,982761650999	992,653701071	3801,8941066	4585005,95571	6523409,04705	0	881,110821759	d_depre	992,653657266317
1	1	1	0,404444444444	0	0,01658	0,290396296296	727,848178273	1219,43542567999	152,659688251	244,048829949999	796,663267132999	415,675012849999	1329,80919270999	1361,37840613999	284,817752428999	86,7763806810999	1066,3573893	4148,28888172999	4584709,78407999	6523633,40314	0,203272537189	1219,43542567999	d_depre	1066,35735404394
0,5	0,921315210069	0,11789113942	0,291481481481	0	0,01657	0,263987037037	3786,52281471	1241,46700179999	549,20510606	492,144239034999	466,475727785	3243,94016525	2865,58298722	4148,1471437	1022,26431932	363,956402248	2458,03181578	1238,10831284999	4587104,76453999	6521448,91952999	0,658716928681	1241,46700179999	d_bpopu	777,31505154284
0,5	0,923092642948	0,11789113942	0,32	0	0,02064	0,237422727273	3827,65253696999	1347,58173805999	531,613991104999	595,819232047	572,588161851999	3279,48965119	2865,22985731	4147,75529200999	1120,14700283	470,067075192	2479,87140987	1228,79742149999	4587083,88463	6521344,87753	0,501954162222	1347,58173805999	d_bpopu	846,388989816721
1	0,720369758297	0	0,338333333333	1	0,01513	0,231568518519	3881,93749428999	1242,8184598	450,816986287	479,347266091999	468,387113348	3341,38396056999	2968,02802095	4250,59242989999	1068,46289264999	365,842970512	2558,91563809999	1135,98770685999	4587205,06046	6521428,01339999	0,501732600988	1242,8184598	d_bpopu	699,592458791894
0	0,850459947578	0	0,455	0	0,01582	0,17945	4727,14636847	1756,63306893	697,332805241999	446,648681056999	685,775069246	4475,70576273999	4091,00262517	5371,55264289	1436,08879918999	579,104534454	3700,42367126999	1,0015949449E-5	4588263,24825	6520999,84552999	1	1756,63306893	d_front	4,7970296485E-5
1	0,971068105941	1	0,323898305085	0	0,01636	0,328525423729	813,938158248	1131,87859415999	257,538789237999	121,927736362	766,568925759999	415,839348729999	1217,5632892	1445,58205732999	163,560760267	171,036153340999	956,002761512999	4054,53134278	4584768,68933	6523497,46882	0,115826047449	1131,87859415999	d_depre	956,002726202708
1	0,589449230799	1	0,314754098361	0	0,01448	0,32642295082	813,474143520999	1131,80573512	298,044969859999	41,0290823662	708,365709401	387,896385146	1137,30771716999	1443,85905385	82,6464630053999	169,350405526999	876,138694935999	4048,63327042999	4584751,27376999	6523418,44309	0,056014977896	1131,80573512	d_depre	876,1387158139
0,5	0,812524518691	1	0,29393442623	0	0,01309	0,375808196721	1246,09897451	699,238031799	242,228580117999	40,6439910836	996,102906512	814,991640902999	1277,82698290999	1876,54316205	84,9406207656	552,81459379	1025,87142027	3617,91918286999	4585175,79188999	6523334,77644	0,625046894023	699,238031799	d_depre	1025,87138752224
1	1	1	0,342711864407	1	0,01384	0,394062711864	1143,14842438999	813,969880413	137,758415511999	320,119537647	1142,72891617	801,925128865	1493,15810611	1777,93031565	364,185990557	273,268971857999	1245,07292224	3739,14395453999	4585133,39804999	6523628,17004	0,553267517387	813,969880413	d_depre	1245,07285733834
1	1	1	0,338771929825	1	0,01369	0,390733333333	1141,05488409999	810,479374359999	134,657365736	279,806503899	1112,39952382	781,655070067999	1454,36589615999	1775,20909765999	323,856945494999	313,590066233	1207,13043708999	3738,68336244	4585122,89152999	6523589,14737999	0,525878222019	810,479374359999	d_depre	1207,13043685155
1	1	1	0,29868852459	0	0,01293	0,406563934426	1141,89582057999	804,527744951	156,741764428	200,924902943999	1056,98132458	751,399163648	1380,54295208999	1774,82264725999	244,973169369	392,473081992999	1135,54536146999	3732,81661090999	4585107,1798	6523511,84401999	0,189040943322	804,527744951	d_depre	1135,54534931403
1	1	1	0,292372881356	0	0,01374	0,397394915254	1142,96283102999	802,891623313999	209,485839319999	120,502995364	1000,66597841999	728,299622378999	1305,96955202	1774,63833812999	164,550282108999	472,895822349	1063,72436603999	3726,62631786	4585091,36706999	6523432,99096999	0,100050096781	802,891623313999	d_depre	1063,72441203885
1	0,624564624994	1	0,300655737705	0	0,01133	0,364893442623	1144,04115492999	801,284942473999	275,242953738999	40,8545443476999	945,036947284999	713,686865982999	1232,84731618	1774,47738054	84,9009882363999	499,968362884999	993,904476303	3719,55674908999	4585075,72759999	6523354,89214999	0,125046894023	801,284942473999	d_depre	993,904443077679
1	1	1	0,339661016949	0	0,0139	0,334479661017	982,230350247	968,276991253	256,543238445999	280,875778649999	1000,09061101999	641,511575378999	1407,62084234	1616,37524346999	323,946559272999	312,982634168	1151,45444739999	3897,06802788999	4584967,21073	6523620,64481	0,0258782220189	968,276991253	d_depre	1151,45442371303
1	1	1	0,295384615385	0	0,01333	0,360456923077	983,458835307999	962,925771191999	303,897578609999	202,067141815	944,587501803999	604,681756955999	1331,38931440999	1616,37754042999	245,138272566	341,794500431	1076,37504431	3890,81961871	4584951,89472	6523543,33849999	0	962,925771191999	d_depre	1076,37503661691
1	1	1	0,281846153846	0	0,01163	0,361621538462	984,723757988999	961,110791142	334,268814319	120,920992495999	887,439304734999	575,640015005999	1253,22993988	1616,37990553	163,992483762	341,83423282	999,668835557999	3884,38587788999	4584936,12442999	6523463,73923	0	961,110791142	d_depre	999,668794045926
1	0,622872664312	1	0,30046875	0	0,01385	0,3419359375	985,967069939999	959,338407052999	378,972728034999	41,1611947502999	831,702427878999	557,227406514999	1176,80001702	1616,38223022	84,2330403711	341,873286394999	925,011834241999	3876,93568585	4584920,62356999	6523385,49988	0	959,338407052999	d_depre	925,011861695983
1	1	1	0,408571428571	0	0,01494	0,302101785714	814,822707261999	1134,89867649999	245,422798255	281,784270325	883,353905147999	505,751707555999	1376,37425305	1448,95437519999	323,447874608999	174,334853678	1114,25883761	4063,99809817	4584803,07089999	6523653,63066	0,100887744501	1134,89867649999	d_depre	1114,25887817274
1	1	1	0,335833333333	0	0,01535	0,336101666667	814,390973421	1131,96438702999	238,554710067	202,950797593999	824,85484397	456,654722121	1298,02355626	1447,29579540999	244,599366970999	172,71257847	1036,15222186	4059,40301412999	4584786,11997999	6523576,61837	0,102384792688	1131,96438702999	d_depre	1036,15225408941
1	0,810832558009	1	0,306031746032	0	0,01403	0,336234920635	899,527625885	1046,02927075999	351,744739788999	80,9179690019	798,166289302999	481,912193248999	1192,92288862	1530,54733680999	123,340608742	256,020201992	935,167506469	3966,11312914	4584844,10792999	6523440,95316	0	1046,02927075999	d_depre	935,167528719847
1	0,749684778731	1	0,346	0	0,0186	0,314361818182	728,618761399	1216,91910684	207,832073976	81,7417559600999	677,078438613999	320,865773525999	1167,80428755999	1359,62335662	122,496697107	85,096074938	904,47075715	4136,31124455999	4584676,51348	6523474,52747	0,171841025345	1216,91910684	d_depre	904,470796132218
0,5	1	1	0,3095	0	0,01431	0,420025	1262,02691952999	684,451350958	81,0123278989999	201,798798943	1142,90468476	865,551637125999	1428,87417183999	1894,96736671	245,241261057999	392,517463906999	1187,12154349	3613,0451351	4585225,02156999	6523488,43303999	0,689040943322	684,451350958	d_depre	1187,12151161948
1	1	1	0,307118644068	0	0,01248	0,400037288136	1192,48639453	753,638144716	147,282628084999	160,136044126	1064,33093695	786,831626738999	1362,39835730999	1824,78675014	204,47934644	433,119490752999	1122,60299005999	3679,78767319	4585148,28918	6523462,25478999	0,289091040104	753,638144716	d_depre	1122,6030091283
1	1	1	0,293484848485	0	0,01248	0,361148484848	1063,21878702	882,891592696999	245,619838351999	160,794185502	972,044637742999	663,261757137	1315,27493711	1695,50825551	204,374245279	420,944113812	1065,91569049	3808,6837473	4585021,53579	6523487,68314999	0	882,891592696999	d_depre	1065,91565565627
1	1	1	0,29921875	0	0,01445	0,35239375	899,134290353999	1046,96011455	327,789164943	161,930759854999	855,840772803	510,627513593999	1272,27224131999	1531,41462604999	204,359964340999	256,850184171	1013,62558395999	3972,31584070999	4584860,70583	6523520,2549	0	1046,96011455	d_depre	1013,62557383268
1	0,971068105941	1	0,352807017544	0	0,01786	0,318496491228	728,246632463999	1217,82898595999	163,33747929	162,790548319	735,584908437999	362,278322569	1248,69285822	1360,51241615999	203,552600653	85,9478108123999	985,292790342999	4142,71168966	4584693,13973999	6523553,86034	0,218210840138	1217,82898595999	d_depre	985,292735469196
1	1	1	0,317966101695	1	0,01547	0,419474576271	1211,43634558	736,908339664999	75,6721985225999	241,32723401	1135,55507239	831,242327485	1444,90083869999	1845,00326382	285,789782220999	351,870518236	1203,60721082999	3666,07407280999	4585183,91218999	6523538,02226999	0,689040943322	736,908339664999	d_depre	1203,60724080572
1	1	1	0,318	0	0,01498	0,364003333333	1062,13586886999	885,755028549	217,608126526999	242,197859254999	1029,30947904	693,603095845999	1392,59070498999	1695,69193218	285,778893653	351,430041706999	1141,32857996999	3814,95248231999	4585037,53873	6523567,49935999	0,0258782220189	885,755028549	d_depre	1141,32859387659
1	1	1	0,326724137931	0	0,01475	0,334398275862	898,715518375999	1048,82726215999	276,276919048	243,08717955	913,599895499	549,938584275	1351,95611791999	1532,25870979	285,522733910999	257,656894732	1092,59195498999	3977,90679213	4584877,30886999	6523599,70196999	0	1048,82726215999	d_depre	1092,59199156869
0,5	1	1	0,309821428571	0	0,014	0,430044642857	1299,14385717	654,032165205999	9,41193646067	280,978264061999	1225,63864691999	927,464852236999	1516,82362330999	1933,32038914	324,399767982	313,366274939999	1271,30992564999	3581,08564358	4585278,02701999	6523558,61538	1	654,032165205999	d_depre	1271,30993604915
0	0,900071590571	0	0,415844155844	1	0,01334	0,176381818182	4536,44904217	1395,96451559999	272,692351346999	221,656718321999	513,35224052	4005,96249204	3649,52545246999	4932,09964017	1381,43758090999	409,527200634999	3238,15895551999	453,260902271	4587865,12944999	6521252,66691	0,548507297523	1395,96451559999	d_front	453,260856007686
1	1	1	0,209464285714	1	0,01015	0,313948214286	1064,64093636	1208,52257744999	327,390503525999	432,757095144999	211,577307636	485,396274892	453,84170631	1470,54125887999	628,632658407999	68,5001083826	228,453213272999	3968,67436799	4584627,48049999	6522717,74000999	1	1208,52257744999	d_depre	228,453205465461
1	1	0,971125246789	0,165223880597	0	0,01081	0,357002985075	1191,25658029	1065,60446187	185,957919978	279,61782405	285,362413004	619,855573575999	538,745221384	1627,83138890999	627,840612355999	68,1044853784	298,402188579999	3811,83553574999	4584781,75693999	6522687,09415	1	1065,60446187	d_depre	298,402132397787
1	1	1	0,144050632911	0	0,01245	0,463091139241	1293,59439184999	958,576628163999	111,466289614999	166,984958242	284,728004426999	729,87056156	623,58347231	1749,11671971999	627,666800255999	68,0297857295	302,261287026999	3690,88404365999	4584900,68006	6522663,27302	1	958,576628163999	d_depre	302,261276262617
1	1	1	0,120833333333	3	0,01327	0,542369047619	1398,27511952999	824,103594452	107,53258984	48,2468766551999	316,008834137999	848,146230135999	751,000949989999	1886,56550979	595,152834548999	35,5764155685	367,655804349999	3556,19610336999	4585041,84788999	6522668,00191999	0,849768451062	824,103594452	d_depre	367,655797949627
0,5	1	1	0,132444444444	2	0,00917	0,458757777778	1613,06117064999	1595,2099014	521,314145496	279,864847183999	186,762728011999	2597,39820986999	3296,55710693999	2935,52997261	259,525187854	155,799759488	2993,86184547999	2729,94466985	4586535,1046	6524828,46016	1	1595,2099014	d_bpopu	1881,29703039812
1	1	1	0,115714285714	2	0,00768	0,475339285714	1659,40130535999	1470,44501732	436,229831681	168,461088976	140,724288699999	2588,50406413	3243,60676314	3036,88257548999	134,736133434	52,4109227081	2924,24506771999	2614,61139715999	4586612,07794999	6524685,78909	1	1470,44501732	d_bpopu	1733,68019472466
1	1	1	0,121730769231	2	0,00956	0,473903846154	1660,87452475999	1501,53265693999	443,94985794	220,465818971	137,386105544999	2570,03112762999	3242,12746615	2985,0130963	165,802254785999	104,804179701999	2929,50821683	2669,80139926999	4586566,79808	6524726,56897	1	1501,53265693999	d_bpopu	1794,31001665947
1	1	1	0,128125	1	0,00983	0,46871875	1608,68275313999	1564,29726821999	503,550323623999	223,447438473	189,511655256	2612,68481664	3295,77683517	2986,06213165	228,566865105	104,771733256999	2986,44149874999	2676,32009401	4586579,10448	6524788,11529	1	1564,29726821999	d_bpopu	1821,76883935943
1	1	1	0,13085106383	2	0,00624	0,468331914894	1606,35872736	1532,71562874999	492,364138523999	167,917937515	192,457078784999	2629,79306446999	3296,22670233999	3037,93397675999	197,006730161	52,3932535324999	2980,18371461	2620,91294798999	4586624,29791	6524746,84891	1	1532,71562874999	d_bpopu	1760,74422854034
0,5	1	1	0,157045454545	1	0,00593	0,451638636364	1552,82317312	1596,43308191999	551,149171923	181,867097389999	245,349743154999	2672,84329614999	3350,38346860999	3038,95544716999	260,724142448	52,3785045863999	3037,65395090999	2627,00331046	4586636,74849	6524809,33813	1	1596,43308191999	d_bpopu	1790,30426766744
1	1	1	0,137592592593	2	0,00786	0,45572962963	1605,94209382999	1501,62798913999	489,060913520999	115,667412138	195,756419203999	2648,51996357999	3298,2204206	3089,80345595	165,943458883999	1,507041848E-5	2975,60732271	2565,56769036	4586669,57777999	6524706,06904	1	1501,62798913999	d_bpopu	1699,96234247514
1	1	1	0,147346938776	1	0,00524	0,447575510204	1551,53042159	1564,85144244999	544,135651852	121,663464172999	248,295166684	2690,21180913999	3351,34205866	3090,82729228	229,16658613	2,4860146762E-5	3032,07228712	2572,08734739	4586681,94192	6524768,07175999	1	1564,85144244999	d_bpopu	1729,16939763428
1	1	1	0,158035714286	2	0,0056	0,435817857143	1522,21895208999	1533,05199141	583,154417850999	6,56625412545	287,381677545999	2758,89494662	3389,94030878	3208,32558896	196,859831165999	118,017935531	3058,45453897	2451,45137147	4586791,45273	6524713,69397	1	1533,05199141	d_bpopu	1610,43536950293
0,5	1	1	0,205714285714	0	0,00259	0,401873469388	1464,82338385999	1597,69627794999	634,308306992999	71,2103877627999	341,116355205999	2800,53089087999	3443,36780289999	3209,31311874999	261,504039658	117,985448946	3115,27801692999	2457,36632042	4586804,03655999	6524777,10175	1	1597,69627794999	d_bpopu	1643,23270188622
1	1	1	0,195	0	0,00647	0,415121666667	1463,26754563999	1543,53574815999	671,597811825999	18,4926494328	360,566731543999	2857,17491413	3466,55089975999	3326,47785703999	206,390423881	236,021798630999	3125,78960500999	2335,07908719999	4586909,20239	6524700,78902999	1	1543,53574815999	d_bpopu	1514,26601657149
1	1	1	0,220350877193	0	0,01027	0,394166666667	1433,3658444	1576,05952462999	694,250193483999	8,10443751648	387,848042646	2877,40403688	3492,88012728	3326,95788488	238,9141448	235,987952051	3153,82798777	2337,92120165	4586915,51706	6524732,69398999	1	1576,05952462999	d_bpopu	1531,78215242891
0,5	1	1	0,105194805195	5	0,01251	0,500646753247	1504,25583471	1300,8164967	287,161539616	338,552431791999	215,911729261999	2188,47246635999	2901,43054259	2646,49327012999	1,7707313284E-5	60,4163031288999	2614,60606023999	2989,37995885	4586198,76384999	6524595,61646999	1	1300,8164967	d_bpopu	2038,93874303391
0,5	1	0,5	0,10875	3	0,01115	0,499361111111	1593,16278835999	1335,41527259999	263,283311662	450,724647025	124,654660446999	2293,5952511	2985,79217424999	2759,37074936999	2,2375601958E-5	22,6587861546	2687,69946961	2880,40979423999	4586315,67382999	6524607,47427999	1	1335,41527259999	d_bpopu	1941,45636773678
0,5	1	1	0,112361111111	3	0,01184	0,494966666667	1548,30797581	1329,45434455999	276,790497044999	405,437540769999	158,078809508	2252,33245688999	2955,67433842999	2708,12889536	3,7332147871E-5	14,4707975085	2663,13544306999	2930,86907977	4586264,35247999	6524611,67968	1	1329,45434455999	d_bpopu	1988,45485682233
0,5	0	0	0,112361111111	3	0,01137	0,494966666667	1535,4155785	1346,89476788	295,334276068	409,584232992	147,268500622	2259,69443957	2967,82229073999	2701,82172399999	18,4950640610999	2,008021534E-6	2677,00091828999	2938,67744396999	4586261,30107999	6524630,07837	0	1346,89476788	d_bpopu	1999,96890734808
0	0,528488190839	0	0,109722222222	2	0,01193	0,492208333333	1480,33865153	1377,14101901	344,673599081	391,683083997999	148,348895534	2247,70687709999	2972,4926949	2655,26934123	61,2792070036	5,62891857E-7	2688,83875548	2987,1613256	4586221,08423	6524668,98548999	1	1377,14101901	d_bpopu	2054,03713975395
1	1	1	0,119056603774	1	0,01302	0,465328301887	1598,37056473	1532,68441531	449,711279821999	371,432455504	79,1045617383	2482,36965573999	3192,92638275999	2834,38470969999	197,071243626	218,803618889999	2897,40878572	2823,39586112999	4586424,68188999	6524786,82032999	1	1532,68441531	d_bpopu	1944,80979947958
0	0,852613541253	0,255314306235	0,117169811321	0	0,01262	0,458141509434	1440,90454670999	1567,67176472999	509,419919427	453,100460570999	22,6465183880999	2402,67825669	3152,8874952	2681,37423376	238,999002439	88,9833817163	2876,07828633	2979,8241041	4586280,91889999	6524851,31355999	0,988336972499	1567,67176472999	d_bpopu	2099,62823206438
0	0,705227082507	0,510628612471	0,1208	0	0,01203	0,448668	1485,14242814999	1594,09823692999	521,68044192	477,49028772	73,7338866908999	2457,28345974	3199,88174811999	2734,15568402999	258,947990211999	139,006387130999	2918,43058914999	2930,50299893999	4586337,42733999	6524866,94111999	0,976673944997	1594,09823692999	d_bpopu	2062,37457544693
0	1	0	0,110576923077	0	0,01207	0,462465384615	1392,70926895	1593,80230082999	548,492974041	413,894684632999	20,6642427463	2394,19646937	3157,78474856999	2638,85639553999	274,259407061999	43,6977067492	2887,16405257999	3025,26912971	4586243,91899999	6524885,37846	1	1593,80230082999	d_bpopu	2149,42357190093
1	1	1	0,21862745098	2	0,00942	0,378564705882	1066,72109180999	1564,9374897	508,743359555999	44,8057815539999	229,981005863999	2123,86931214	2961,39726009	2274,08412676999	432,528977211999	186,565967263	2711,26152447999	3380,922057	4585874,95507	6524895,46184999	0,808286358729	1564,9374897	d_bpopu	2466,88997160047
